Model,Scenario,Region,Unit,Year,Value,Enduse,EnergySource
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2090,11.6031,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2090,26.5496,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2090,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2090,1.6433,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2090,158.4395,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,66.6977,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,44.3534,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,2.4533,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,9.1739,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,37.285,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,24.1272,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,99.0595,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,19.8875,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,3.1003,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,0.0303,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,5.7072,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,2.7884,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,10.1163,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,0.8008,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2090,53.5824,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,30.202,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,26.0405,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,0.6774,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,6.0412,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,21.517,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,12.1921,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,59.5067,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,15.7812,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,0.0884,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,0.0209,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,3.7984,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,3.8615,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,5.8983,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,0.7602,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,0.1252,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2090,45.944,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,13.8616,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,9.6647,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,0.02,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,1.8369,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,6.2586,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,4.6255,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,18.1616,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,6.285,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,0.383,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,0.0063,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,1.1259,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,1.0402,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,1.9966,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,0.0334,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2090,14.4229,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,2.309,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,1.2295,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,1.2311,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.4352,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,2.0747,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.5117,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,4.7365,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,1.1301,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,1.7368,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.0013,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.3528,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.3413,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.6553,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,0.0068,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2090,3.0592,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,24.6367,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,13.9761,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,3.7382,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,5.2225,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,13.0778,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,7.6175,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,48.6286,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,21.4951,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,3.7348,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,0.0172,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,2.3311,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,3.5716,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,7.883,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,7.2083,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,0.6771,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2090,41.4311,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,149.9676,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,98.6513,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,8.5186,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,24.4597,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,75.2405,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,47.7635,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,252.4219,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,67.0479,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,10.6915,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,0.0762,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,11.7776,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,7.9595,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,33.0342,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,5.7487,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,World,EJ/yr,2100,162.7682,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,70.4908,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,47.1003,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,2.1459,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,10.3194,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,35.8132,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,22.0905,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,106.3902,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,20.2114,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,3.5569,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,0.033,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,5.075,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,1.6693,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,12.4835,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,2.7709,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Asia (No Japan),EJ/yr,2100,53.4414,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,34.8715,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,27.95,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,0.7436,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,6.5318,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,20.0306,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,12.8702,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,71.4349,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,17.1847,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,0.0958,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,0.02,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,3.4283,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,2.5788,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,8.0287,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,0.8812,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,1.0124,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Middle East + Africa,EJ/yr,2100,51.5907,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,15.4452,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,8.888,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0.019,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,1.9262,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,6.0898,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,4.3906,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,19.8377,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,7.2027,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0.5126,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0.0063,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,1.0409,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0.6986,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,2.3972,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,0.3018,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Latin America,EJ/yr,2100,14.7627,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,2.4221,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,1.1762,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,1.2229,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.4604,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,1.8408,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.5169,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,4.9379,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,1.1049,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,1.8529,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.0013,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.2826,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.2644,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.8857,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,0.0149,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,Central Asia,EJ/yr,2100,2.9241,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,26.7381,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,13.5369,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,4.3871,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,5.2218,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,11.4661,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,7.8951,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,49.8214,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,21.3439,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,4.6733,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,0.0156,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,1.9507,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,2.7483,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,9.2391,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,9.5139,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,1.6486,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi_v3,OECD90 + EU,EJ/yr,2100,40.0493,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,27.3012,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,32.4348,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,6.2783,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.3936,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,40.3962,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.5371,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.6223,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,27.1562,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,6.5086,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.0005,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,13.3544,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,34.6228,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0.8814,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,0,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,World,EJ/yr,2010,97.8818,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,11.9939,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,7.4677,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,2.1688,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,0.1297,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,13.0096,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,21.9569,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,6.8206,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,2.8728,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,1.1326,Residential and Commercial,Heat
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,0.0001,Residential and Commercial,Hydrogen
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,3.8198,Residential and Commercial,Liquids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,18.9156,Residential and Commercial,Solids
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,0.1737,Transportation,ElectricityTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,0,Transportation,GasesTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,0,Transportation,HydrogenTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Asia (No Japan),EJ/yr,2010,21.118,Transportation,LiquidsTrans
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,1.5053,Industry,ElectricityIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,5.1615,Industry,GasesIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,0.2212,Industry,HeatIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,0.0432,Industry,HydrogenIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,4.3295,Industry,LiquidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,1.4631,Industry,SolidsIndus
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,2.8345,Residential and Commercial,Electricity
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,2.7044,Residential and Commercial,Gases
REMIND-MAgPIE 1.7-3.0,NPi2020_1000_V3,Middle East + Africa,EJ/yr,2010,0.2632,Residential and Commercial,Heat
